file	mll
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.693754
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.160034
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.671739
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.679322
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.156149
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.661528
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.693723
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.160034
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.671715
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.679262
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.156149
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.661513
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.693556
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.160034
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.671563
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.678843
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.156149
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.661432
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.692222
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.156034
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.660068
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.693398
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.156034
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.660047
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.693200
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.156034
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.660022
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.692596
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.735376
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.156034
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.659907
stages_bg_stages_merged_min2_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.691180
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019964
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.083043
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.416658
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.670043
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.211068
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.054878
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.397655
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.686653
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019964
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.083043
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.416658
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.670043
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.211068
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.054882
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.397655
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.686653
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019964
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.083044
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.416655
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.670044
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.211065
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.054915
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.397646
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.686673
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019961
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.083051
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.416626
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.670052
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.210702
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.053926
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.395236
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.685986
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019634
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.082867
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.411911
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.669022
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.210703
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.053943
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.395234
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.686000
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019635
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.082872
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.411890
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.669030
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.210699
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.053963
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.395229
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.685990
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019631
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.082875
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.411861
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.669021
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.210648
